"","datetime","title","id"
"443",2022-04-22 22:40:00,"How much total capital will be invested in plant-based foods companies through exits (IPOs, direct listings, mergers and acquisitions) in 2022?",7048
"444",2022-04-22 22:43:00,"How much venture capital, private equity, and other non-exit capital will be invested in cultivated meat companies in 2022?",7049
"445",2022-04-22 22:48:00,"How much venture capital, private equity, and other non-exit capital will be invested in plant-based food companies in 2022?",7050
"446",2022-04-22 22:50:00,"How much venture capital, private equity, and other non-exit capital will be invested in plant-based meat companies in 2022?",7051
"447",2022-04-22 22:54:00,"Will any top ten meat global processor/producer go bankrupt by 2023?",7052
"448",2022-04-22 23:00:00,"Will Russia control Cherkasy on June 1, 2022?",10044
"449",2022-04-22 23:03:00,"Will Russia control  Chernihiv on June 1, 2022?",10057
"450",2022-04-22 23:03:00,"Will Russia control Kyiv on June 1, 2022?",10094
"451",2022-04-22 23:03:00,"Will Russia control Vinnytsia on June 1, 2022?",10045
"452",2022-04-22 23:08:00,"Will an incumbent traditional animal protein company take out a full-page ad that criticises plant-based, or cultivated meat, in either the NYT, WSJ or WaPo by 2023?",7058
"453",2022-04-22 23:10:00,"What retail market share will plant-based milk make up of the total milk category in the US in 2022?",7059
"454",2022-04-22 23:13:00,"What will the total dollar grocery sales of plant-based foods in the U.S. be in 2022?",7060
"455",2022-04-22 23:16:00,"What will the total dollar grocery sales of plant-based eggs be in the U.S. in 2022?",7061
"456",2022-04-22 23:26:00,"Will at least one cultivated meat product be for sale in the US by 2023?",7065
"457",2022-04-22 23:28:00,"How many countries will approve the commercial sale of cultivated meat by 2023?",7066
"458",2022-04-22 23:35:00,"Will a meat or dairy consumption tax go into effect in the US or any EU member state by 2023?",7068
"459",2022-04-23 22:00:00,"Will Marine Le Pen win the 2022 French presidential election?",6763
"460",2022-04-23 23:00:00,"Will Emmanuel Macron be re-elected President of France in 2022?",2511
"461",2022-04-23 23:03:00,"Will Russia control Kharkiv on June 1, 2022?",10056
"462",2022-04-25 23:59:00,"Flu Hospitalizations for CA (Apr 30)",10059
"463",2022-04-25 23:59:00,"Flu Hospitalizations for WY (Apr 30)",10068
"464",2022-04-25 23:59:00,"Flu Hospitalizations for FL (Apr 30)",10071
"465",2022-04-25 23:59:00,"Flu Hospitalizations for NY (Apr 30)",10065
"466",2022-04-25 23:59:00,"Flu Hospitalizations for VT (Apr 30)",10077
"467",2022-04-25 23:59:00,"Flu Hospitalizations for OK (Apr 30)",10074
"468",2022-04-26 10:02:00,"As of July 1, 2022, when will top forecasters expect the first Artificial General Intelligence to be developed and demonstrated?",4815
"469",2022-04-26 18:41:00,"Will one half of currently threatened Ukrainian cities be under Russian military control by June 2022?",9941
"470",2022-04-29 16:00:00,"What will be the highest 7-day average number of daily new cases reported in Virginia between April 8th, 2022 and July 1st, 2022?",10598
"471",2022-04-29 16:00:00,"When will the lowest 7-day average number of daily new cases be reported in Virginia between April 9, 2022 and July 2, 2022?",10599
"472",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 1,500 before July 1, 2022?",10757
"473",2022-04-29 16:00:00,"What will be the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia on May 6, 2022?",10752
"474",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed+pending COVID-19 hospitalizations in Virginia cross 1,000 before May 20, 2022?",10602
"475",2022-04-29 16:00:00,"What will be the 7-day moving average of current confirmed+pending COVID-19 hospitalizations in Virginia on May 6th, 2022?",10595
"476",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 500 before May 20, 2022?",10753
"477",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed+pending COVID-19 hospitalizations in Virginia cross 500 before May 20, 2022?",10601
"478",2022-04-29 16:00:00,"When will the highest 7-day average number of daily new cases be reported in Virginia between April 8th and July 1st 2022?",10597
"479",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 750 before July 1, 2022?",10756
"480",2022-04-29 16:00:00,"What will be the lowest 7-day average number of daily new cases reported in Virginia between April 8th, 2022 and July 1st, 2022?",10600
"481",2022-04-29 16:00:00,"What will be the 7-day moving average of daily new reported cases in Virginia on the 6th of May, 2022?",10593
"482",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed+pending COVID-19 hospitalizations in Virginia cross 1,500 before July 1, 2022?",10604
"483",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed+pending COVID-19 hospitalizations in Virginia cross 750 before July 1, 2022?",10603
"484",2022-04-29 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 1,000 before May 20, 2022?",10754
"485",2022-04-30 16:00:00,"When will Virginia's 6-foot distancing requirement for food and beverage establishments be lifted?",7131
"486",2022-04-30 19:15:00,"Will it become public that the United States launched a cyber attack between Jan 1, 2022 and April 30, 2022 against infrastructure associated with Russian cyber operators or proxies?",10116
"487",2022-05-01 00:00:00,"How much military equipment losses will Oryx report for Ukraine each month in 2022? (May 1, 2022)",10771
"488",2022-05-01 00:00:00,"How much military equipment losses will Oryx report each month for Russia in 2022? (May 1, 2022)",10725
"489",2022-05-04 23:00:00,"Will the Brexit Party win any seats at the next UK General Election?",3252
"490",2022-05-06 16:00:00,"What will be the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia on May 13, 2022?",10820
"491",2022-05-06 16:00:00,"What will be the 7-day moving average of daily new reported cases in Virginia on May 13, 2022?",10818
"492",2022-05-08 16:00:00,"Will Bongbong Marcos win the 2022 Philippine Presidential Election?",8980
"493",2022-05-08 20:59:00,"Will Russia officially declare war on Ukraine or announce its intent to do so by May 9, 2022?",10845
"494",2022-05-09 23:59:00,"Flu Hospitalizations for CA (May 14)",10060
"495",2022-05-09 23:59:00,"Flu Hospitalizations for NY (May 14)",10066
"496",2022-05-09 23:59:00,"Flu Hospitalizations for WY (May 14)",10069
"497",2022-05-09 23:59:00,"Flu Hospitalizations for OK (May 14)",10075
"498",2022-05-09 23:59:00,"Flu Hospitalizations for FL (May 14)",10072
"499",2022-05-09 23:59:00,"Flu Hospitalizations for VT (May 14)",10078
"500",2022-05-14 11:00:00,"Will the 2022 Eurovision Song Contest be won by a country that is, at the time, also a member of the European Union?",10609
"501",2022-05-14 17:00:00,"Will Ukraine win the 2022 Eurovision Song Contest?",10623
"502",2022-05-15 18:39:00,"Will at least four REvil gang members be in prison on May 15, 2022?",10106
"503",2022-05-16 21:00:00,"Will Carrick Flynn win the Democratic primary for Oregon's 6th congressional district?",9700
"504",2022-05-17 04:00:00,"What percentage of the vote share will Carrick Flynn receive in the OR-6 Democratic primary?",10668
"505",2022-05-20 04:00:00,"What will be the 7-day moving average of daily new reported cases in Virginia on May 27, 2022?",10819
"506",2022-05-20 16:00:00,"What will be the highest 7-day average number of daily new cases reported in Virginia between April 29, 2022 and July 22, 2022?",10825
"507",2022-05-20 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 1,000 before July 22, 2022?",10828
"508",2022-05-20 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 1,000 before June 10, 2022?",10827
"509",2022-05-20 16:00:00,"What will be the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia on May 27, 2022?",10821
"510",2022-05-20 16:00:00,"When will the highest 7-day average number of daily new cases be reported in Virginia between April 29 and July 22, 2022?",10823
"511",2022-05-20 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 500 before June 10, 2022?",10826
"512",2022-05-20 16:00:00,"Will the 7-day moving average of current confirmed COVID-19 hospitalizations in Virginia cross 2,000 before July 22, 2022?",10829
"513",2022-05-20 16:00:00,"What will be the lowest 7-day average number of daily new cases reported in Virginia between April 29, 2022 and July 22, 2022?",10824
"514",2022-05-20 16:00:00,"When will the lowest 7-day average number of daily new cases be reported in Virginia between April 29, 2022 and July 22, 2022?",10822
"515",2022-05-24 16:00:00,"What will be Putin's approval rating value 3 months after the potential invasion of Ukraine?",9895
"516",2022-05-29 00:00:00,"How much military equipment losses will Oryx report for Ukraine each month in 2022? (May 29, 2022)",10772
"517",2022-05-29 00:00:00,"How much military equipment losses will Oryx report each month for Russia in 2022? (May 29, 2022)",10726
"518",2022-05-29 23:59:00,"Flu Hospitalizations for WY (June 4)",11066
"519",2022-05-29 23:59:00,"Flu Hospitalizations for CA (June 4)",11076
"520",2022-05-29 23:59:00,"Flu Hospitalizations for OK (June 4)",11071
"521",2022-05-30 21:59:00,"Flu Hospitalizations for NY (June 4)",11061
"522",2022-05-30 21:59:00,"Flu Hospitalizations for VT (June 4)",11051
"523",2022-05-30 21:59:00,"Flu Hospitalizations for FL (June 4)",11056
"524",2022-05-31 04:00:00,"[Short Fuse] How much money will be awarded to Johnny Depp in his defamation suit against his ex-wife Amber Heard?",10956
"525",2022-05-31 16:00:00,"Will Dnipro be under Russian control on June 1, 2022?",10495
"526",2022-05-31 16:00:00,"Will Mariupol be under Russian control on June 1, 2022?",10492
"527",2022-05-31 16:00:00,"Will Odessa be under Russian control on June 1, 2022?",10493
"528",2022-05-31 16:00:00,"Will Belarus invade Ukraine before June 1, 2022?",10423
"529",2022-05-31 21:48:00,"Will Sumy be under Russian control on June 1, 2022?",10494
"530",2022-06-01 04:00:00,"Will China abandon their zero-covid strategy before June 1, 2022?",10616
"531",2022-06-01 19:59:00,"Will the ceasefire in Yemen hold for its intended duration?",10568
"532",2022-06-03 01:00:00,"Will Ontario's Conservative Party (PC) win the a majority in the election on 2022-06-02?",11190
"533",2022-06-04 07:00:00,"How many billions of dollars of student loans will the US federal government forgive in 2022?",11126
"534",2022-06-05 05:50:00,"Keynesian Groupy Contest: interquartile range (KBCs are the best)",11099
"535",2022-06-05 05:50:00,"Keynesian Groupy Contest: interquartile range",11098
"536",2022-06-05 05:50:00,"Keynesian Groupy Contest: interquartile range (KBCs are the best)",11100
"537",2022-06-05 05:50:00,"Keynesian Groupy Contest: interquartile range (KBCs are the best)",11101
"538",2022-06-05 23:59:00,"Flu Hospitalizations for WY (June 11)",11067
"539",2022-06-05 23:59:00,"Flu Hospitalizations for OK (June 11)",11072
"540",2022-06-05 23:59:00,"Flu Hospitalizations for CA (June 11)",11077
"541",2022-06-06 21:59:00,"Flu Hospitalizations for FL (June 11)",11057
"542",2022-06-06 21:59:00,"Flu Hospitalizations for NY (June 11)",11062
"543",2022-06-06 21:59:00,"Flu Hospitalizations for VT (June 11)",11052
"544",2022-06-10 22:00:00,"Who will be Prime Minister of France on July 10, 2022? (Élisabeth Borne)",10989
"545",2022-06-10 22:00:00,"Who will be Prime Minister of France on July 10, 2022?",10988
"546",2022-06-10 22:00:00,"Who will be Prime Minister of France on July 10, 2022? (Marine Le Pen)",10991
"547",2022-06-10 22:00:00,"Who will be Prime Minister of France on July 10, 2022? (Jean-Luc Mélenchon)",10990
"548",2022-06-12 23:59:00,"Flu Hospitalizations for CA (June 18)",11078
"549",2022-06-12 23:59:00,"Flu Hospitalizations for OK (June 18)",11073
"550",2022-06-12 23:59:00,"Flu Hospitalizations for WY (June 18)",11068
"551",2022-06-13 21:59:00,"Flu Hospitalizations for VT (June 18)",11053
"552",2022-06-13 21:59:00,"Flu Hospitalizations for NY (June 18)",11063
"553",2022-06-13 21:59:00,"Flu Hospitalizations for FL (June 18)",11058
"554",2022-06-19 23:59:00,"Flu Hospitalizations for WY (June 25)",11069
"555",2022-06-19 23:59:00,"Flu Hospitalizations for CA (June 25)",11079
"556",2022-06-19 23:59:00,"Flu Hospitalizations for OK (June 25)",11074
"557",2022-06-20 21:59:00,"Flu Hospitalizations for FL (June 25)",11059
"558",2022-06-20 21:59:00,"Flu Hospitalizations for VT (June 25)",11054
"559",2022-06-20 21:59:00,"Flu Hospitalizations for NY (June 25)",11064
"560",2022-06-24 19:17:00,"Will a cyberattack using the Log4J exploit cause $20 million in damage to a single target before September 1, 2022?",10117
"561",2022-06-25 04:25:00,"Will a technical problem be identified as the cause of the crash of China Eastern Airlines Flight 5735?",10444
"562",2022-06-26 00:00:00,"How much military equipment losses will Oryx report each month for Russia in 2022? (Jun 26, 2022)",10727
"563",2022-06-26 00:00:00,"How much military equipment losses will Oryx report for Ukraine each month in 2022? (Jun 26, 2022)",10773
"564",2022-06-26 23:59:00,"Flu Hospitalizations for CA (July 2)",11080
"565",2022-06-26 23:59:00,"Flu Hospitalizations for WY",9866
"566",2022-06-26 23:59:00,"Flu Hospitalizations for OK (July 2)",11075
"567",2022-06-26 23:59:00,"Flu Hospitalizations for OK",9868
"568",2022-06-26 23:59:00,"Flu Hospitalizations for CA",9869
"569",2022-06-26 23:59:00,"Flu Hospitalizations for WY (July 2)",11070
"570",2022-06-27 12:00:00,"Will there be a Tau variant of COVID by Tau Day (June 28, 2022)?",9591
"571",2022-06-27 21:59:00,"Flu Hospitalizations for FL (July 2)",11060
"572",2022-06-27 21:59:00,"Flu Hospitalizations for VT (July 2)",11055
"573",2022-06-27 21:59:00,"Flu Hospitalizations for FL",9867
"574",2022-06-27 21:59:00,"Flu Hospitalizations for NY",9865
"575",2022-06-27 21:59:00,"Flu Hospitalizations for NY (July 2)",11065
"576",2022-06-27 21:59:00,"Flu Hospitalizations for VT",9870
"577",2022-06-29 03:59:00,"If Russia invades Ukraine in 2022, when will the invasion be acknowledged by Russia or the UN?",9719
"578",2022-06-29 16:00:00,"Will any NATO country invoke Article 5 by June 30, 2022?",10197
"579",2022-06-30 10:00:00,"How many refugees will leave Ukraine by July 1, 2022?",10248
"580",2022-06-30 16:00:00,"What will be the total number of confirmed and suspected monkeypox cases in the United States as of July 1, 2022?",10979
"581",2022-06-30 16:00:00,"What will be the total number of confirmed and suspected monkeypox cases in Canada as of July 1, 2022?",11039
"582",2022-06-30 16:00:00,"How many states in the United States will report having a case of monkeypox as of July 1, 2022?",10981
"583",2022-06-30 16:00:00,"What will be the total number of confirmed and suspected monkeypox cases in Europe as of July 1, 2022?",10978
"584",2022-06-30 16:00:00,"How many US troops will be in Europe on June 30, 2022?",9934
"585",2022-06-30 17:00:00,"How many commercial flights will be in operation globally on June 30, 2022?",8907
"586",2022-06-30 18:58:00,"How many cyberattacks on Ukrainian infrastructure will be conducted by Russian-based hackers between March 1, 2022 and June 1, 2022?",10112
"587",2022-06-30 19:08:00,"What percent of China-based threat actors' reported targets will be critical infrastructure entities in 2022?",10114
"588",2022-06-30 19:33:00,"Will a new zero day vulnerability be exploited against and result in the compromise of 100 million Americans’ personal information by June 30, 2022?",10126
"589",2022-06-30 19:40:00,"Will average semiconductor chip lead times (amount of time between order and delivery) drop to below 15 weeks at any point before July 1, 2022?",10130
"590",2022-06-30 20:54:00,"In the next round of FITARA (Federal Information Technology Acquisition Reform Act) scoring, will the median cyber grade for the covered federal departments and agencies come out as a “B-” or higher?",10145
"591",2022-06-30 23:00:00,"Who will be the next leader of the UK Conservative Party?",5760
"592",2022-07-01 07:00:00,"When will a SpaceX Starship upper stage successfully land?",6471
"593",2022-07-01 18:41:00,"Will North Korea have internet failures on 4 or more days between March 8, 2022 and August 1, 2022?",10107
"594",2022-07-01 19:55:00,"Will a cyberattack target a major system's data integrity before July 1, 2022?",10140
"595",2022-07-02 04:00:00,"Will Jaedon Whyte qualify for the USA IMO team before 2023?",8994
"596",2022-07-04 04:00:00,"How many gold medals will the United States win at the 2022 International Math Olympiad?",7772
"597",2022-07-04 04:00:00,"What place will the United States get at the 2022 International Mathematical Olympiad?",7817
"598",2022-07-05 17:00:00,"Will Omicron XE be the dominant SARS-CoV-2 variant in the US before June 19, 2022?",10671
"599",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Alireza Firouzja)",11091
"600",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Hikaru Nakamura)",11093
"601",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Richárd Rapport)",11094
"602",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Teimour Radjabov)",11089
"603",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Jan-Krzysztof Duda)",11090
"604",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Ian Nepomniachtchi)",11088
"605",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Ding Liren)",11095
"606",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess? (Fabiano Caruana)",11092
"607",2022-07-05 19:00:00,"Who will win the 2022 Candidates Tournament in Chess?",11087
"608",2022-07-06 04:00:00,"Will any Fields Medal winner boycott ICM 2022 for political reasons?",9946
"609",2022-07-11 11:00:00,"What percentage of people who try the diet in the SMTM potato study will report an increase in mood?",10841
"610",2022-07-11 11:00:00,"What percentage of participants who adhere to the diet in the SMTM potato study and start with a BMI > 25 will lose 20 lbs or more over 4 weeks?",10838
"611",2022-07-11 11:00:00,"What percentage of people who sign up for the SMTM potato study will complete all 4 weeks of the diet?",10840
"612",2022-07-11 11:00:00,"What percentage of participants who adhere to the diet in the SMTM potato study and start with a BMI > 30 will lose 20 lbs or more over 4 weeks?",10839
"613",2022-07-16 03:59:00,"Will Russian troops enter Mariupol, Ukraine by December 31, 2022?",9517
"614",2022-07-20 10:00:00,"Will Brandy Bottone, the pregnant woman pulled over in Texas for an HOV lane violation, be found guilty in court?",11847
"615",2022-07-24 00:00:00,"How much military equipment losses will Oryx report for Ukraine each month in 2022? (Jul 24, 2022)",10774
"616",2022-07-24 00:00:00,"How much military equipment losses will Oryx report each month for Russia in 2022? (Jul 24, 2022)",10728
"617",2022-07-28 16:00:00,"What will be the total number of monkeypox cases in the United States as of August 31, 2022?",11936
"618",2022-07-29 17:00:00,"Will Russia invade Ukrainian territory before 2023?",8898
"619",2022-07-31 10:00:00,"Will CAIDA measure a major disruption of the Ukrainian internet for 24 hours before August 2022?",10251
"620",2022-07-31 14:00:00,"If CAIDA measures a major disruption of the Ukrainian internet for 24 hours before August 2022, when will it begin?",10265
"621",2022-07-31 15:00:00,"How many countries will confirm at least one case of monkeypox by July 31, 2022?",10975
"622",2022-07-31 20:59:00,"Will Russia formally declare war with Ukraine before August 1, 2022?",10865
"623",2022-07-31 23:00:00,"Will Ketanji Brown Jackson be confirmed as an Associate Justice of the Supreme Court before 2023?",9584
"624",2022-08-08 17:02:00,"Who will win the 2022 Kenyan Presidential election? (George Wajackoyah)",11925
"625",2022-08-08 17:02:00,"Who will win the 2022 Kenyan Presidential election? (William Ruto)",11924
"626",2022-08-08 17:02:00,"Who will win the 2022 Kenyan Presidential election? (Raila Odinga)",11923
"627",2022-08-08 17:02:00,"Who will win the 2022 Kenyan Presidential election? (David Waihiga Mwaure)",11922
"628",2022-08-08 17:02:00,"Who will win the 2022 Kenyan Presidential election?",11921
"629",2022-08-11 04:00:00,"Will Russia purposely disconnect from the global Internet for national security reasons before 2023?",10121
"630",2022-08-16 16:46:00,"Will Russia default on its debt in 2022?",10282
"631",2022-08-20 12:00:00,"When will Australia reopen for quarantine-free international travel?",6415
"632",2022-08-21 00:00:00,"How much military equipment losses will Oryx report each month for Russia in 2022? (Aug 21, 2022)",10729
"633",2022-08-21 00:00:00,"How much military equipment losses will Oryx report for Ukraine each month in 2022? (Aug 21, 2022)",10775
"634",2022-08-21 00:00:00,"How much military equipment losses will Oryx report for Ukraine each month in 2022?",10770
"635",2022-08-21 00:00:00,"How much military equipment losses will Oryx report each month for Russia in 2022?",10724
"636",2022-08-22 03:59:00,"Will a new US Supreme Court justice be confirmed before January 1, 2023?",8829
"637",2022-08-23 07:00:00,"Will Elizabeth Kim win the Democratic primary for New York's 10th congressional district in 2022?",11128
"638",2022-08-26 22:59:00,"Will more than 20,000 people die within 28 days of a positive Covid test in the UK in 2022?",9182
"639",2022-08-31 11:14:00,"What percent of the EU's gas storage capacity will be full on the following dates? (September 1, 2022)",12007
"640",2022-08-31 22:59:00,"Will a university other than Oxford or Cambridge be ranked first in the Times & Sunday Times Good University Guide 2023 again?",8102
"641",2022-08-31 23:00:00,"What will be the total number of monkeypox cases in the United States as of August 31, 2022?",12005
"642",2022-08-31 23:00:00,"What will be the total number of monkeypox cases in New York as of August 31, 2022?",11934
"643",2022-08-31 23:00:00,"What will be the total number of monkeypox cases in California as of August 31, 2022?",11935
"644",2022-08-31 23:00:00,"Will Moderna, Pfizer/BioNTech, or Oxford/AstraZeneca start producing an updated vaccine targeting a SARS-CoV-2 variant before 2023?",6007
"645",2022-08-31 23:33:00,"Will the US sanction Russian oil or gas before 2023?",10051
"646",2022-09-02 04:41:00,"How much foreign aid will the US provide Ukraine in 2022?",9995
"647",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Jeremy Hunt)",11362
"648",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Sajid Javid)",11822
"649",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Michael Gove)",11361
"650",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Kemi Badenoch)",11811
"651",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Penny Mordaunt)",11382
"652",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Ben Wallace)",11762
"653",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Dominic Raab)",11777
"654",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Suella Braverman)",11778
"655",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Liz Truss)",11366
"656",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Steve Baker)",11776
"657",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Rishi Sunak)",11360
"658",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Boris Johnson)",11364
"659",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Grant Shapps)",11821
"660",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election?",11358
"661",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Nadhim Zahawi)",11771
"662",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Priti Patel)",11363
"663",2022-09-05 06:00:00,"Who will win the next UK Conservative Party leadership election? (Tom Tugendhat)",11365
"664",2022-09-06 00:00:00,"Will the Kenyan Supreme court nullify the results of the 2022 Presidential Election?",12286
"665",2022-09-06 18:16:00,"Will Rafael Nadal make it to the semifinals of every Grand Slam in 2022?",11203
"666",2022-09-09 17:00:00,"Who will win the 2022 Conservative Party of Canada leadership election? (Pierre Poilievre)",11834
"667",2022-09-09 17:00:00,"Who will win the 2022 Conservative Party of Canada leadership election? (Roman Baber)",11836
"668",2022-09-09 17:00:00,"Who will win the 2022 Conservative Party of Canada leadership election? (Scott Aitchison)",11835
"669",2022-09-09 17:00:00,"Who will win the 2022 Conservative Party of Canada leadership election? (Leslyn Lewis)",11838
"670",2022-09-09 17:00:00,"Who will win the 2022 Conservative Party of Canada leadership election? (Jean Charest)",11837
"671",2022-09-09 17:00:00,"Who will win the 2022 Conservative Party of Canada leadership election?",11809
"672",2022-09-11 04:00:00,"Will the Israeli Labor Party run alone?",11904
"673",2022-09-13 04:00:00,"Will David Segal win the RI-2 Democratic primary?",10788
"674",2022-09-17 03:49:00,"How many at-risk Nigerian states will experience Islamic State attacks from September 17, 2021 to September 17, 2022?",7992
"675",2022-09-24 12:01:00,"What percent of voters will vote in favor of the Swiss 2022 Bio Suisse Animal Welfare referendum question?",12300
"676",2022-09-25 07:00:00,"Will the DART asteroid mission successfully impact in 2022?",9088
"677",2022-09-29 04:59:00,"[Short Fuse] How many attendees will be at the next Metaculus Meetup? (October 2022)",12560
"678",2022-10-01 03:59:00,"What will be the ratio of Biden's to Trump's US Google search volumes in the third quarter of 2022?",7389
"679",2022-10-01 19:41:00,"What will the estimated cybersecurity workforce gap for the United States be on October 15, 2022?",10131
"680",2022-10-01 19:46:00,"What will the average cost of a ransomware kit be in 2022?",10134
"681",2022-10-01 19:57:00,"What percent of ransomware victims whose data was encrypted will report paying a ransom in 2022?",10141
"682",2022-10-05 16:00:00,"How many weeks will Virginia experience “widespread” influenza activity during the 2021-2022 flu season?",8699
"683",2022-10-05 23:00:00,"How far ahead or behind of Labour will the UK's Conservative Party be in the polls on October 6, 2022?",12464
"684",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season? (65)",12699
"685",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season? (62)",12696
"686",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season? (66)",12700
"687",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season?",12694
"688",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season? (61)",12695
"689",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season? (63)",12697
"690",2022-10-06 03:00:00,"[short-fuse] How many home runs will Aaron Judge score in the 2022 MLB season? (64)",12698
"691",2022-10-06 03:59:00,"By December 31, 2022, will Twitter agree to be taken private by Elon Musk?",10663
"692",2022-10-11 17:00:00,"How many State of AI Report 2021 predictions will be judged true by their authors in the 2022 report?",8187
"693",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Zed Chebib)",12438
"694",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Graham MacDonald)",12444
"695",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Mike Maguire)",12445
"696",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Bob Chiarelli)",12439
"697",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election?",12436
"698",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Ade Olumide)",12447
"699",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Param Singh)",12448
"700",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Brandon Bay)",12437
"701",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Other)",12451
"702",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Jacob Solomon)",12449
"703",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Catherine McKenney)",12446
"704",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Bernard Couchman)",12440
"705",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Celine Debassige)",12441
"706",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Mark Sutcliffe)",12450
"707",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Gregory Jreg Guevara)",12442
"708",2022-10-24 04:00:00,"Who will win the 2022 Ottawa mayoral election? (Nour Kadri)",12443
"709",2022-10-30 10:00:00,"What will be the weekly total number of influenza hospitalizations in Florida for these weeks? (November 5)",13118
"710",2022-10-30 10:00:00,"What will be the weekly total number of influenza hospitalizations in Texas for these weeks? (November 5)",13251
"711",2022-10-30 10:00:00,"What will be the weekly total number of influenza hospitalizations in New York for these weeks? (November 5)",13219
"712",2022-10-30 10:00:00,"What will be the weekly total number of influenza hospitalizations in Pennsylvania for these weeks? (November 5)",13289
"713",2022-10-30 10:00:00,"What will be the weekly total number of influenza hospitalizations in Arizona for these weeks? (November 5)",13273
"714",2022-10-30 10:00:00,"What will be the weekly total number of influenza hospitalizations in California for these weeks? (November 5)",13235
"715",2022-10-31 04:00:00,"Who will win the FIDE World Fischer Random Chess Championship 2022? (Magnus Carlsen)",13092
